relative_path,size,extension,header,mtime
audio/bnk_fx_stage1_bowl_buff_02.bnk,20239,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_stage1_bowl_buff_03.bnk,24912,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_stage1_bowl_planeattack_01.bnk,16301,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_stage1_bowl_shield_01.bnk,28364,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_stage1_bowl_smoke_01.bnk,22848,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_stage1_eathit_02_cake.bnk,42348,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_stage1_eathit_03_cup.bnk,51379,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_stage1_eathit_04_hotpot.bnk,43610,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_stage1_eathit_05_pudding.bnk,49633,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_stage1_goods_cake_02.bnk,20389,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_stage1_goods_cup_02.bnk,29122,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_stage1_goods_hotpot_02.bnk,24467,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_stage1_goods_pudding_02.bnk,19014,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_stage1_monster_charge.bnk,28518,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_stage1_monster_nullattack_light_01.bnk,37866,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_stage1_shorthair_01.bnk,39033,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_stage1_shorthair_02.bnk,41322,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_stage1_shorthair_attacklight_01.bnk,32614,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_stage1_shorthair_buff_levelup_01.bnk,39044,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_stage1_shorthair_ex_04.bnk,70344,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_stage1_shorthair_flower_01.bnk,53248,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_stage1_shorthair_hit_01.bnk,41860,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_stage1_shorthair_holy_01.bnk,40173,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_stage1_shorthair_magiclight_01.bnk,38291,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_stage1_shorthair_magiclight_02.bnk,60335,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_stage1_shorthair_passive_01.bnk,25526,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_stage1_shorthair_torch_01.bnk,45142,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_stage1_shorthair_whitewall_01.bnk,40146,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_stage1_shorthair_whitewall_02.bnk,36023,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_stage1_t_bowl_bodycast_03.bnk,7460,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_stage1_t_bowl_bodycast_05.bnk,11270,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_stage1_t_bowl_cooking_03.bnk,37841,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_stage1_t_bowl_cooking_05.bnk,106259,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_stage1_walk_hit_01.bnk,5425,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_stagelight_nolight_01.bnk,69420,.bnk,xor_XD_Audio_bank,1775700707
audio/bnk_fx_stagepropsgun_01.bnk,101621,.bnk,xor_XD_Audio_bank,1775700707
audio/bnk_fx_stagepropsgun_02.bnk,88314,.bnk,xor_XD_Audio_bank,1775700707
audio/bnk_fx_stageprops_shineshard_die_01.bnk,20819,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_stagewc_aoe_01.bnk,56864,.bnk,xor_XD_Audio_bank,1775700707
audio/bnk_fx_stagewc_attack_01.bnk,15923,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_stagewc_ex_attack_01.bnk,59560,.bnk,xor_XD_Audio_bank,1775700707
audio/bnk_fx_stagewc_ex_cutin_01.bnk,83877,.bnk,xor_XD_Audio_bank,1775700707
audio/bnk_fx_stagewc_flyin_01.bnk,22171,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_stagewc_flyout_01.bnk,30129,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_stagewc_flyout_02_shadow.bnk,23947,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_stagewc_groundhit_01.bnk,17928,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_stagewc_magic_01.bnk,46789,.bnk,xor_XD_Audio_bank,1775700707
audio/bnk_fx_stagewc_moveline_01.bnk,23589,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_stagewc_radar_01.bnk,37685,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_stagewc_readycolor_owner_01.bnk,24845,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_stagewc_ready_01.bnk,22923,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_stagewc_shadowattack_01.bnk,20925,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_stagewc_shadow_hit_01.bnk,34653,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_stagewc_spacepost_01.bnk,50230,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_stagewc_zhoushen_01.bnk,32721,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_stagewdoor_end_01.bnk,21193,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_stagewdoor_start_01.bnk,21313,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_stagewm_feather_02.bnk,10703,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_stagew_crowaoe_01.bnk,56059,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_stagew_crowhit_01.bnk,16114,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_stagew_dark_impact_01.bnk,25224,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_stagew_flyin_01.bnk,34538,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_stagew_flyin_02.bnk,26762,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_stagew_flyout_01.bnk,32803,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_stagew_soundwave_01.bnk,29539,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_stagew_soundwave_02.bnk,51700,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_stagew_wzorn_01.bnk,27741,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_stagew_wzorn_02.bnk,22771,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_stagew_wzorn_cast_01.bnk,89399,.bnk,xor_XD_Audio_bank,1775700707
audio/bnk_fx_stone_hit_01.bnk,33370,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_suoba_baozha_boss.bnk,17547,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_suoba_bing_hit_01.bnk,41152,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_suoba_chujue.bnk,36077,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_suoba_dantigongji_baozha_01.bnk,34379,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_suoba_ex.bnk,134479,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_suoba_ex_hit.bnk,32277,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_suoba_mingdan_hit_fast_01.bnk,22092,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_suoba_nengliang_hit.bnk,40695,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_suoba_shifa01_zi.bnk,32795,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_suoba_shuangguibaozha.bnk,41999,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_suoba_shuangguibaozha_01.bnk,41999,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_suoba_tuowei.bnk,28830,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_suoba_zhiyuan02.bnk,50579,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_superexplosion_01.bnk,47560,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_superexplosion_ready_01.bnk,78587,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_superflyshield_hit_01.bnk,12702,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_supermegicshoot_01.bnk,10131,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_supermegicshoot_02.bnk,16297,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_supershield_hit_01.bnk,13989,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_swingline_beila_throwattack_03.bnk,50432,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_swingline_beila_throwattack_04.bnk,50432,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_swingline_towerbeam_01.bnk,21128,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_swingline_towerbeam_03.bnk,20687,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_swingline_towerbeam_04_hit.bnk,24866,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_swordattack_red_01.bnk,11200,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_swordattack_red_02.bnk,11970,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_sword_aoe_line_01.bnk,29578,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_tactic_skyfireball_01.bnk,47871,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_taideng_exbuff_02.bnk,15897,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluoboss03_allatk.bnk,34833,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_taluoboss03_dunbuff.bnk,37348,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_taluoboss1_fanji.bnk,29500,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluoboss1_pugong_2lianji.bnk,45903,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_taluoboss1_pugong_3lianji.bnk,48587,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_taluoboss1_skill1_hit.bnk,35624,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_taluoboss1_skill1_xuli.bnk,61020,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_taluoboss1_skill2_hit.bnk,66643,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_taluoboss1_skill3_hit.bnk,23799,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluoboss2_hit_fanwei.bnk,24449,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluoboss2_jian.bnk,30691,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluoboss2_pugong.bnk,38301,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_taluoboss2_skill1_hit.bnk,76721,.bnk,xor_XD_Audio_bank,1758941810
audio/bnk_fx_taluoboss2_skill2_hit.bnk,46843,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_taluoboss2_skill2_xuli.bnk,50229,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_taluoboss2_skill3.bnk,49637,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_taluoboss3_hit.bnk,21166,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluoboss3_hit_fanwei.bnk,26116,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluoboss3_pugong_xuli.bnk,37884,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_taluoboss3_skill1_dandao.bnk,42072,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_taluoboss3_skill1_jingjiexuli.bnk,45436,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_taluoboss3_skill1_jingjiexuli01.bnk,45436,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_taluoboss3_skill1_jingjiexuli02.bnk,41526,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_taluoboss3_skill1_xuli.bnk,32821,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluoboss3_skill2.bnk,44444,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_taluoboss3_skill3_1.bnk,31370,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluoboss3_skill3_2.bnk,57421,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_taluoboss3_skill3_xuli.bnk,36664,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_taluoboss3_tutengchuxian.bnk,34408,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_taluobossjiaohuang_dead_01.bnk,55005,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_taluobossjiaohuang_dead_02.bnk,30327,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_taluobossworld_buff_01.bnk,23257,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_taluobossworld_reddoor_ready_01.bnk,29079,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_taluobossxingxing_atk.bnk,20541,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluobossxingxing_buff.bnk,18096,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluobossxingxing_gongjixuli.bnk,24909,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluobossxingxing_pugong.bnk,16563,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluobossxingxing_pugongjixuli.bnk,21301,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluobossxingxing_zhiliaoxuli.bnk,24942,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluoboss_jiaohuangshibei_chuxian.bnk,28182,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_taluoboss_jiaohuangxiaobing_chuxian.bnk,22141,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_taluoboss_jiaohuang_chuxian.bnk,51429,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_taluoboss_jiaohuang_hit.bnk,13278,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_taluoboss_jiaohuang_shengfu.bnk,29803,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_taluoboss_jiaohuang_shengling.bnk,77101,.bnk,xor_XD_Audio_bank,1775700707
audio/bnk_fx_taluoboss_jiaohuang_shengzi.bnk,35720,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_taluoboss_jiaohuang_yuancheng01.bnk,23822,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_taluoboss_nvhuang_aoe.bnk,52330,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_taluoboss_nvhuang_aoe_baozha.bnk,47411,.bnk,xor_XD_Audio_bank,1775700707
audio/bnk_fx_taluoboss_nvhuang_cast.bnk,71393,.bnk,xor_XD_Audio_bank,1775700707
audio/bnk_fx_taluoboss_nvhuang_chuxian.bnk,47864,.bnk,xor_XD_Audio_bank,1775700707
audio/bnk_fx_taluoboss_nvhuang_haoling.bnk,33320,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_taluoboss_nvhuang_hit.bnk,13301,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_taluoboss_nvhuang_jinling02.bnk,37382,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_taluoboss_nvhuang_yuancheng02.bnk,17563,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_taluoboss_nvhuang_zhaohuan02.bnk,35762,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_taluoboss_nvhuang_zhaohuan03.bnk,42917,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_taluochongfeng.bnk,17758,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluochongfeng01.bnk,18877,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluochongfeng02.bnk,7952,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluogangban.bnk,19031,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluojiaohuang_dadikuai.bnk,21970,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_taluojiaohuang_dadikuaimingzhong.bnk,39837,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_taluojiaohuang_jiaohuangpao.bnk,32505,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_taluojiaohuang_jiaohuangpao_dikuai.bnk,19799,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_taluojiaohuang_jiaohuangpao_xuli.bnk,30633,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_taluojiaohuang_yuancheng01.bnk,20442,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_taluojinzhan_01.bnk,12652,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluonvshen_atk.bnk,44462,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_taluonvshen_atk_xuli.bnk,36355,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_taluonvshen_atk_zhunbei.bnk,39962,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_taluonvshen_buff.bnk,26067,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluonvshen_zhiyuan.bnk,63824,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_taluoshizi_shouwei_atk.bnk,33977,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_taluoshizi_shouwei_pugong.bnk,16198,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluoshizi_tuci_atk_daoguang.bnk,20404,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluoshizi_tuci_atk_hit.bnk,36807,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_taluoshizi_tuci_pugong_1.bnk,12017,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluoshizi_tuci_pugong_2.bnk,16004,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluoshizi_tuci_xuanzhuan.bnk,20733,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluoshizi_tuji_xuli.bnk,24143,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluoshizi_zhanshi_atk.bnk,24622,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluoshizi_zhanshi_fanwei.bnk,23268,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluoshizi_zhanshi_pugong.bnk,19570,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluoshizi_zhanshi_xuli.bnk,27022,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluotuoluo.bnk,26800,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluotuoluo_zhiliao.bnk,30523,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluoyjiguang.bnk,19535,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluoyuancheng01.bnk,19535,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluozabing_01.bnk,12639,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluozhanche_bianshen.bnk,109953,.bnk,xor_XD_Audio_bank,1758941810
audio/bnk_fx_taluozhanche_bianshen01.bnk,39759,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_taluozhengyi_check_camera.bnk,35610,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluozhengyi_check_dikuai.bnk,37820,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluozhengyi_check_hit.bnk,16434,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_taluozhengyi_chuchang.bnk,58677,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_taluozhengyi_e.bnk,71716,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_taluozhengyi_ebuff_chufa.bnk,22595,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_taluozhengyi_exchenggong.bnk,124543,.bnk,xor_XD_Audio_bank,1775700707
audio/bnk_fx_taluozhengyi_exchenggong_hit.bnk,49175,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluozhengyi_exshibai.bnk,116093,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_taluozhengyi_exshifa.bnk,58999,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_taluozhengyi_fanyingbuff.bnk,39001,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluozhengyi_pugong01.bnk,55756,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_taluozhengyi_pugong_xuli.bnk,37336,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluozhengyi_qusan01.bnk,59575,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_taluozhengyi_shan.bnk,75777,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_taluozhengyi_shanbuff_chufa.bnk,38164,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_taluozhengyi_shenpan01.bnk,66463,.bnk,xor_XD_Audio_bank,1775700705
audio/bnk_fx_taluozhengyi_shenpan02xuli.bnk,42245,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_teeth_up_01.bnk,18933,.bnk,xor_XD_Audio_bank,1775700704
audio/bnk_fx_telisi02_anime.bnk,54474,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisi02_bingcast.bnk,47957,.bnk,xor_XD_Audio_bank,1775700707
audio/bnk_fx_telisi02_binghit.bnk,31698,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisi02_bingju.bnk,34469,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisi02_bingyu.bnk,48492,.bnk,xor_XD_Audio_bank,1775700707
audio/bnk_fx_telisi02_csm_chuxian.bnk,22472,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisi02_csm_xiaoshi.bnk,29152,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisi02_firehit.bnk,26561,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisi02_huishou.bnk,24683,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisi02_huoju.bnk,28540,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisi02_huoqiushu.bnk,53044,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisi02_sahua.bnk,59950,.bnk,xor_XD_Audio_bank,1775700707
audio/bnk_fx_telisi02_shouluo.bnk,31623,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisi02_toudingshan.bnk,39508,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisi02_upcast_02.bnk,47558,.bnk,xor_XD_Audio_bank,1775700707
audio/bnk_fx_telisi02_waikuo.bnk,47114,.bnk,xor_XD_Audio_bank,1775700707
audio/bnk_fx_telisipifu01_02.bnk,40575,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisipifu01_firelhit03.bnk,23876,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisipifu01_huoyu.bnk,42167,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisipifu01_shou.bnk,27169,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisipifu01_tuowei.bnk,42529,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisipifu_binghuo01.bnk,26635,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisipifu_huobing01.bnk,22165,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisipifu_normalhit02.bnk,13931,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_telisi_anime.bnk,46980,.bnk,xor_XD_Audio_bank,1775700707
audio/bnk_fx_telisi_bingcast.bnk,46829,.bnk,xor_XD_Audio_bank,1775700707
audio/bnk_fx_telisi_binghit02.bnk,19970,.bnk,xor_XD_Audio_bank,1775700709
audio/bnk_fx_telisi_binghuohit.bnk,31165,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisi_bingju.bnk,30762,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisi_bingpingshe_tuowei.bnk,46146,.bnk,xor_XD_Audio_bank,1775700707
audio/bnk_fx_telisi_bingyu.bnk,40941,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisi_bingzhui.bnk,33188,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisi_cast.bnk,38043,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisi_huobinghit01.bnk,33966,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisi_huoju.bnk,25604,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisi_huoqiushu.bnk,58409,.bnk,xor_XD_Audio_bank,1775700707
audio/bnk_fx_telisi_huoyu.bnk,49200,.bnk,xor_XD_Audio_bank,1775700707
audio/bnk_fx_telisi_lihui.bnk,50342,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisi_sahua.bnk,52482,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisi_shouluo.bnk,28559,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisi_shou_bingquan.bnk,31756,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisi_shou_huoquan.bnk,32292,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisi_toudingshan.bnk,41256,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisi_upcast_01.bnk,41627,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisi_upcast_02.bnk,36746,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisi_waibing.bnk,38855,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisi_waibing02.bnk,37629,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_telisi_waikuo.bnk,42881,.bnk,xor_XD_Audio_bank,1775700708
audio/bnk_fx_tentacular_01.bnk,26871,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_throw_01.bnk,7233,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_timechange_01.bnk,20047,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_touqiangbing_dikuai.bnk,19596,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_touqiangbing_zhousheng.bnk,13470,.bnk,xor_XD_Audio_bank,1775700706
audio/bnk_fx_towerborn_03.bnk,51977,.bnk,xor_XD_Audio_bank,1775700708
